"Taxa (Genus)","Epoch","Log_CBL","Log_CBW","Log_CH","Log_CBR","Log_CHR","Log_DC"
"Torvosaurus","Late Jurassic",1.59889988706388,1.33445375115093,2.03945377896174,-0.267606240177031,0.440909082065218,0.845098040014257
"Torvosaurus","Late Jurassic",1.21112054125805,0.895974732359065,1.58838376837873,-0.318758762624413,0.376576957056512,1
"Torvosaurus","Late Jurassic",1.42143939022005,1.16375752398196,1.72238709417712,-0.259637310505756,0.301029995663981,0.845098040014257
"Torvosaurus","Late Jurassic",1.33324569896196,1.19256745333655,1.73607763700395,-0.142667503568732,0.403120521175818,0.903089986991944
"Torvosaurus","Late Jurassic",1.67292869044272,1.22401481137286,2.02114793572099,-0.443697499232713,0.348304863048161,0.845098040014257
"Torvosaurus","Late Jurassic",1.68439647841902,1.31470969295517,2.16301220977483,-0.366531544420413,0.478566495593843,0.778151250383644
"Torvosaurus","Late Jurassic",1.41077723337721,1.14736710779379,1.84689354331663,-0.259637310505756,0.436162647040756,0.845098040014257
"Torvosaurus","Late Jurassic",1.6277753752293,1.37088301677761,2.09226436078835,-0.259637310505756,0.463892988985907,0.812913356642856
"Torvosaurus","Late Jurassic",1.46389298898591,1.21510858105309,1.92495088891561,-0.2518119729938,0.460897842756548,0.845098040014257
"Torvosaurus","Late Jurassic",1.68466586402586,1.29972515397564,2.16298237058543,-0.387216143280265,0.478566495593843,0.8750612633917
"Baryonyx","Early Cretaceous",1.03019478535675,0.931457870689005,1.40500466505037,-0.0987369146677462,0.374809879693618,1.54406804435028
"Baryonyx","Early Cretaceous",0.916453948549925,0.883661435153618,1.31848072517452,-0.0327925133963074,0.402026776624592,1.47712125471966
"Baryonyx","Early Cretaceous",1.08134730780413,1.00043407747932,1.42537116643894,-0.0809132303248139,0.344023858634809,1.54406804435028
"Baryonyx","Early Cretaceous",1.12710479836481,1.01703333929878,1.46819958607261,-0.110071459066027,0.341094787707805,1.54406804435028
"Baryonyx","Early Cretaceous",1.18497519069826,1.07003786660776,1.52750101098112,-0.114937324090506,0.342525820282859,1.60205999132796
"Baryonyx","Early Cretaceous",0.954724790979063,0.926342446625655,1.31785448933147,-0.0283823443534079,0.363129698352406,1.54406804435028
"Baryonyx","Early Cretaceous",1.07151380509509,1.03059972196595,1.38291713508753,-0.040914083129138,0.311403329992442,1.54406804435028
"Baryonyx","Early Cretaceous",0.968482948553935,0.90036712865647,1.25309558584903,-0.0681158198974649,0.284612637295096,1.54406804435028
"Baryonyx","Early Cretaceous",0.967079734144497,0.865696059916071,1.31048089146268,-0.101383674228427,0.343401157318178,1.54406804435028
"Baryonyx","Early Cretaceous",1.19975517725347,1.12221587827283,1.56205482965638,-0.077539298980648,0.362299652402904,1.54406804435028
"Baryonyx","Early Cretaceous",1.28555730900777,1.15866398081399,1.63174807439657,-0.126893328193784,0.346190765388796,1.47712125471966
"Baryonyx","Early Cretaceous",1.11594317693906,1.05076631123304,1.49651451869775,-0.0651768657060128,0.38057134175869,1.54406804435028
"Baryonyx","Early Cretaceous",1.02077548819356,0.897627091290441,1.37511468469223,-0.123148396903116,0.354339196498667,1.54406804435028
"Baryonyx","Early Cretaceous",1.06781451116184,1.04883008652835,1.45818443557026,-0.0189844246334901,0.390369924408423,1.54406804435028
"Baryonyx","Early Cretaceous",1.19755621315354,1.08098704691089,1.54157924394658,-0.116569166242649,0.344023030793044,1.54406804435028
"Baryonyx","Early Cretaceous",1.11991541025799,1.03662889536216,1.47231754631684,-0.0832865148958299,0.352402136058851,1.54406804435028
"Baryonyx","Early Cretaceous",1.08350261983027,1.01494034979294,1.4344092075875,-0.0685622700373309,0.350906587757233,1.54406804435028
"Baryonyx","Early Cretaceous",1.21537315278342,1.18155777386279,1.58602438238698,-0.0338153789206357,0.370651229603554,1.54406804435028
"Baryonyx","Early Cretaceous",1.21669359916975,1.13513265137677,1.53300902249549,-0.0815609477929795,0.316315423325731,1.54406804435028
"Suchomimus","Middle Cretaceous",1.26951294421792,1.17318626841227,1.68574173860226,-0.0963266758056423,0.416228794384347,1.39794000867204
"Suchomimus","Middle Cretaceous",1.18184358794477,1.05307844348342,1.51054501020661,-0.128765144461353,0.32870142226184,1.47712125471966
"Suchomimus","Middle Cretaceous",1.20139712432045,1.03342375548695,1.62013605497376,-0.167973368833502,0.418738930653306,1.39794000867204
"Suchomimus","Middle Cretaceous",1.17897694729317,0.991226075692495,1.61489721603313,-0.187750871600675,0.435920268739965,1.39794000867204
"Suchomimus","Middle Cretaceous",1.12710479836481,0.986771734266245,1.59439255037543,-0.140333064098563,0.467287752010619,1.39794000867204
"Suchomimus","Middle Cretaceous",1.16136800223497,0.977723605288848,1.57170883180869,-0.183644396946127,0.410340829573713,1.51188336097887
"Suchomimus","Middle Cretaceous",1.10720996964787,0.991226075692495,1.5854607295085,-0.115983893955374,0.478250759860632,1.54406804435028
"Suchomimus","Middle Cretaceous",1.23552844690755,1.06445798922692,1.58883172559421,-0.17107045768063,0.353303278686658,1.51188336097887
"Suchomimus","Middle Cretaceous",0.954242509439325,0.919078092376074,1.26007138798507,-0.0351644170632509,0.30582887854575,1.47712125471966
"Suchomimus","Middle Cretaceous",1.29885307640971,1.17609125905568,1.67760695272049,-0.122761817354025,0.378753876310787,1.39794000867204
"Suchomimus","Middle Cretaceous",1.27646180417324,1.18184358794477,1.7989267385772,-0.0946182162284716,0.522464934403957,1.43933269383026
"Suchomimus","Middle Cretaceous",1.31806333496276,1.25767857486918,1.75541746281094,-0.060384760093577,0.437354127848175,1.43136376415899
"Suchomimus","Middle Cretaceous",1.2718416065365,1.12385164096709,1.72148085477005,-0.147989965569413,0.44963924823355,1.54406804435028
"Suchomimus","Middle Cretaceous",1.28330122870355,1.15836249209525,1.73511963408187,-0.1249387366083,0.451818405378322,1.46239799789896
"Spinosaurinae indet.","Middle Cretaceous",1.4437322414016,1.37767043933432,1.91184979649942,-0.0660618020672737,0.468117555097823,2
"Spinosaurinae indet.","Middle Cretaceous",1.41962536088774,1.36679638328673,1.74170298395774,-0.0528289776010133,0.322077623069997,2
"Spinosaurinae indet.","Middle Cretaceous",1.25719842613934,1.23350376034113,1.65915528094063,-0.02369466579821,0.401956854801285,2
"Spinosaurinae indet.","Middle Cretaceous",1.11394335230684,1.06069784035361,1.47421626407626,-0.0532455119532251,0.360272911769418,2
"Spinosaurinae indet.","Middle Cretaceous",1.14921911265538,1.04139268515823,1.50785587169583,-0.107826427497155,0.358636759040451,2
"Spinosaurinae indet.","Middle Cretaceous",1.12710479836481,1.00432137378264,1.57863920996807,-0.122783424582165,0.451534411603265,2
"Spinosaurinae indet.","Middle Cretaceous",1.07554696139253,0.963787827345555,1.31175386105575,-0.111759134046976,0.236206899663224,2
"Spinosaurinae indet.","Middle Cretaceous",1.24303804868629,1.08278537031645,1.68124123737559,-0.160252678369844,0.438203188689293,2
"Sinraptor","Late Jurassic",1.38721180031373,1.0899051114394,1.77407880075252,-0.297306688874333,0.386867000438788,1
"Sinraptor","Late Jurassic",1.42537116643894,1.00603795499732,1.80229471139746,-0.419333211441624,0.376923544958522,1
"Sinraptor","Late Jurassic",1.42716140292597,1.00945089579869,1.77865763194736,-0.417710507127272,0.35149622902139,1
"Sinraptor","Late Jurassic",1.42862067267194,0.948412965778601,1.74772246203551,-0.480207706893338,0.319101789363569,1.06069784035361
"Sinraptor","Late Jurassic",1.16908635748702,0.824776462475546,1.33485568961729,-0.344309895011477,0.165769332130269,1.17609125905568
"Sinraptor","Late Jurassic",1.32489949705231,0.91539983521227,1.56831908509511,-0.409499661840043,0.243419588042798,1.06069784035361
"Sinraptor","Late Jurassic",1.27875360095283,0.982271233039568,1.60799085854717,-0.296482367913261,0.329237257594346,1.02118929906994
"Sinraptor","Late Jurassic",1.29181268746712,0.976808337338066,1.58455736052567,-0.315004350129053,0.292744673058556,1.06069784035361
"Sinraptor","Late Jurassic",1.18554215485438,1.00860017176192,1.50906804501716,-0.176941983092458,0.323525890162786,1.04139268515823
"Sinraptor","Late Jurassic",1.23248786635299,1.055378331375,1.57978359661681,-0.177109534977986,0.347295730263824,1.04139268515823
"Sinraptor","Late Jurassic",1.29863478312444,1.02284061087653,1.6017341482601,-0.275794172247908,0.303099365135669,1.04139268515823
"Sinraptor","Late Jurassic",1.26904570965762,1.04257551244019,1.58591171031943,-0.226470197217432,0.316866000661811,1.04139268515823
"Allosaurus","Late Jurassic",1.09551804232315,0.778151250383644,1.45712462630341,-0.317366791939507,0.361606583980258,1
"Allosaurus","Late Jurassic",1.07918124604762,1.04414762087872,1.31576049066573,-0.035033625168902,0.23657924461811,1
"Allosaurus","Late Jurassic",1.1152775913959,0.967547976218862,1.43104194533589,-0.147729615177039,0.315764353939984,1.04139268515823
"Allosaurus","Late Jurassic",1.30877777366472,1.08955188288645,1.69521891890515,-0.219225890778267,0.38644114524043,0.954242509439325
"Allosaurus","Late Jurassic",1.2043913319193,0.91539983521227,1.5321171162488,-0.28899149670703,0.327725784329504,1.09691001300806
"Allosaurus","Late Jurassic",1.22401481137286,1.20112389720738,1.583765368285,-0.0228909141654845,0.359750556912136,0.977723605288848
"Allosaurus","Late Jurassic",1.22375545365724,1.15442397311465,1.55545721720465,-0.0693314805425942,0.331701763547408,1
"Allosaurus","Late Jurassic",1.22942584792069,1.18412335423967,1.64295887940979,-0.0453024936810239,0.413533031489096,1
"Allosaurus","Late Jurassic",1.2148438480477,1.16908635748702,1.59681693591559,-0.0457574905606751,0.381973087867893,1.02612451674545
"Allosaurus","Late Jurassic",1.01994668167884,0.948412965778601,1.43504764133996,-0.0715337159002413,0.415100959661122,1.02118929906994
"Allosaurus","Late Jurassic",1.06145247908719,0.92531209149965,1.40976410426635,-0.136140387587544,0.348311625179153,1.13830269816628
"Allosaurus","Late Jurassic",0.737987326333431,0.8055008581584,1.088844562727,0.0675135318249694,0.350857236393573,1.11394335230684
"Allosaurus","Late Jurassic",0.888740960682893,0.783188691075258,1.28103336724773,-0.105552269607635,0.392292406564835,1.13033376849501
"Allosaurus","Late Jurassic",1.10551018476997,1.07188200730613,1.36642295722597,-0.0336281774638486,0.260912772455999,1
"Allosaurus","Late Jurassic",1.15014216184856,1.12352498094273,1.48897352472651,-0.0266171809058267,0.33883136287795,1
"Allosaurus","Late Jurassic",1.16672605558005,1.05037975626146,1.46538285144842,-0.116346299318594,0.298656795868367,1.066698550423
"Allosaurus","Late Jurassic",1.17435059747938,0.8555191556678,1.49789674291322,-0.31883144181158,0.32354614543384,1.11809931207799
"Allosaurus","Late Jurassic",1.35391623092036,1.08098704691089,1.67660216958202,-0.272929184009476,0.322685938661655,1.06069784035361
"Allosaurus","Late Jurassic",1.31323429169472,1.14395111642396,1.67476931401543,-0.169283175270761,0.361535022320702,1.09691001300806
"Allosaurus","Late Jurassic",1.27114431794908,1.12839926871781,1.62448836251345,-0.142745049231272,0.353344044564371,1.02118929906994
"Allosaurus","Late Jurassic",1.17260293120986,1.2380461031288,1.53109554687003,0.0654431719189355,0.358492615660168,0.954242509439325
"Allosaurus","Late Jurassic",1.25333800532611,1.18695633546541,1.60422605308447,-0.0663816698606942,0.350888047758364,1
"Allosaurus","Late Jurassic",1.0386201619497,1.09898963940118,1.40226138245468,0.0603694774514745,0.363641220504977,1.01072386539177
"Allosaurus","Late Jurassic",1.2464985807958,1.16106838547117,1.56276854301652,-0.0854301953246264,0.316269962220718,1
"Allosaurus","Late Jurassic",1.02816441942447,0.979092900638326,1.3807537708039,-0.0490715187861435,0.35258935137943,1.07918124604762
"Allosaurus","Late Jurassic",1.36791473879375,1.03221570329798,1.65743832270296,-0.335699035495771,0.28952358390921,1.04139268515823
"Allosaurus","Late Jurassic",1.22375545365724,0.916453948549925,1.46597736828582,-0.307301505107316,0.242221914628582,1.07918124604762
"Allosaurus","Late Jurassic",1.19395897801919,1.00389116623691,1.55521540512607,-0.190067811782276,0.361256427106886,1.07918124604762
"Allosaurus","Late Jurassic",1.3070679506613,1.12710479836481,1.61363043492524,-0.179963152296491,0.361504318523259,1.09691001300806
"Allosaurus","Late Jurassic",1.33665982345442,1.14643813528577,1.67320528177905,-0.190221688168645,0.336545458324625,1.13033376849501
"Allosaurus","Late Jurassic",1.21058602490516,0.903632516084238,1.5081255360832,-0.306953508820919,0.297539511178043,1.11394335230684
"Allosaurus","Late Jurassic",1.31470969295517,1.1102529173534,1.65379118738781,-0.204456775601771,0.339081494432638,1.09691001300806
"Allosaurus","Late Jurassic",1.35926616460675,1.20030318298158,1.69783936821836,-0.158962981625164,0.338573203611615,1.02118929906994
"Allosaurus","Late Jurassic",1.17580163284828,0.865103974641128,1.47741068790725,-0.310697658207152,0.301609055058972,1
"Allosaurus","Late Jurassic",1.18241465243455,0.847572659142112,1.52478544932122,-0.334841993292442,0.342370796886668,1.04139268515823
"Allosaurus","Late Jurassic",1.08206693428511,0.872156272748293,1.40534636017571,-0.20991066153682,0.323279425890596,1.24303804868629
"Allosaurus","Late Jurassic",1.14798532068381,0.88024177589548,1.45484486000851,-0.267743544788325,0.306859539324705,1.14612803567824
"Allosaurus","Late Jurassic",1.16967443405881,0.857935264719429,1.40688067004912,-0.311739169339378,0.237206235990318,1.17609125905568
"Allosaurus","Late Jurassic",1.23854788768133,1.11494441571258,1.58263143948964,-0.123603471968743,0.344083551808309,1.06069784035361
"Allosaurus","Late Jurassic",1.07077646284343,0.916980047320382,1.41161970596323,-0.153796415523052,0.340843243119796,1.13033376849501
"Allosaurus","Late Jurassic",1.0265332645233,0.989894563718773,1.3912880485953,-0.0366387008045238,0.364754784072001,1.04139268515823
"Allosaurus","Late Jurassic",1.20682587603185,1.14050804303818,1.61119206086843,-0.0663178329936701,0.404366184836585,1.04139268515823
"Allosaurus","Late Jurassic",1.22271647114758,1.12710479836481,1.5327543789925,-0.0956116727827756,0.310037907844914,1.04139268515823
"Allosaurus","Late Jurassic",1.2718416065365,0.838849090737255,1.50379068305718,-0.432992515799244,0.231949076520682,1.12483014941386
"Allosaurus","Late Jurassic",1.25285303097989,1.2380461031288,1.59659709562646,-0.0148069278510977,0.343744064646567,1.07918124604762
"Allosaurus","Late Jurassic",1.10037054511756,1.16136800223497,1.52891670027765,0.060997457117412,0.428546155160092,1
"Allosaurus","Late Jurassic",1.19033169817029,1.10720996964787,1.54157924394658,-0.0831217285224231,0.351247545776289,1.04139268515823
"Allosaurus","Late Jurassic",1.1476763242411,1.09760432887441,1.53542071805617,-0.0500719953666879,0.387744393815075,1
"Allosaurus","Late Jurassic",1.10687054447865,1.02118929906994,1.53402610605614,-0.0856812454087158,0.427155561577481,1
"Allosaurus","Late Jurassic",1.13767053723676,1.02734960777476,1.5210072524086,-0.110320929461999,0.383336715171849,1.04139268515823
"Allosaurus","Late Jurassic",1.25406445291434,1.24846371755103,1.56110138364906,-0.00560073536330599,0.307036930734718,0.977723605288848
"Allosaurus","Late Jurassic",1.34635297445064,0.988558956878616,1.64018319192134,-0.357794017572023,0.293830217470702,1.04139268515823
"Allosaurus","Late Jurassic",1.20682587603185,1.1846914308176,1.53019969820308,-0.0221344452142509,0.323373822171232,1
"Allosaurus","Late Jurassic",1.20411998265592,1.16435285578444,1.53007156883738,-0.0397671268714877,0.325951586181453,1.01283722470517
"Allosaurus","Late Jurassic",1.19033169817029,1.17318626841227,1.56596581744667,-0.0177287669604316,0.374748346010104,1
"Allosaurus","Late Jurassic",1.21218760440396,1.13033376849501,1.5762261374496,-0.0818538359089517,0.364038533045647,1
"Allosaurus","Late Jurassic",1.24303804868629,1.10720996964787,1.58939102313693,-0.135828079038426,0.346352974450639,1.04139268515823
"Fukuiraptor","Early Cretaceous",1.25527250510331,0.8750612633917,1.69897000433602,-0.380211241711606,0.443697499232713,1.09691001300806
"Fukuiraptor","Early Cretaceous",1.2405492482826,0.8750612633917,1.52374646681156,-0.3654879848909,0.283197218528965,1.21748394421391
"Fukuiraptor","Early Cretaceous",0.954242509439325,0.707570176097936,1.23044892137827,-0.246672333341389,0.276206411938949,1.23044892137827
"Fukuiraptor","Early Cretaceous",1.07554696139253,0.755874855672491,1.51851393987789,-0.319672105720039,0.442966978485357,1.24303804868629
"Fukuiraptor","Early Cretaceous",1.18752072083646,0.785329835010767,1.49554433754645,-0.402190885825696,0.308023616709985,1.14612803567824
"Fukuiraptor","Early Cretaceous",1.12057393120585,0.913813852383717,1.53147891704226,-0.206760078822133,0.410904985836405,1.17609125905568
"Fukuiraptor","Early Cretaceous",1.06069784035361,0.7481880270062,1.27415784926368,-0.312509813347411,0.213460008910068,1.20411998265592
"Fukuiraptor","Early Cretaceous",1.01703333929878,0.662757831681574,1.10037054511756,-0.354275507617206,0.0833372058187825,1.21748394421391
"Fukuiraptor","Early Cretaceous",1.07918124604762,0.698970004336019,1.26717172840301,-0.380211241711606,0.187990482355389,1.20411998265592
"Fukuiraptor","Early Cretaceous",0.99563519459755,0.6232492903979,1.25527250510331,-0.372385904199649,0.259637310505756,1.25527250510331
"Fukuiraptor","Early Cretaceous",1.20139712432045,0.7481880270062,1.53147891704226,-0.453209097314251,0.330081792721804,1.11394335230684
"Fukuiraptor","Early Cretaceous",1.02118929906994,0.7481880270062,1.36172783601759,-0.273001272063738,0.340538536947655,1.20411998265592
"Fukuiraptor","Early Cretaceous",1.34242268082221,0.8750612633917,1.73878055848437,-0.467361417430506,0.396357877662163,1.09691001300806
"Fukuiraptor","Early Cretaceous",0.698970004336019,0.361727836017593,0.778151250383644,-0.337242168318426,0.0791812460476248,1.34242268082221
"Australovenator","Middle Cretaceous",0.863322860120456,0.681241237375587,1.09691001300806,-0.182081622744869,0.233587152887601,1.17609125905568
"Australovenator","Middle Cretaceous",0.832508912706236,0.778151250383644,1.14612803567824,-0.0543576623225927,0.313619122972002,1.17609125905568
"Australovenator","Middle Cretaceous",0.968482948553935,0.740362689494244,1.13353890837022,-0.228120259059691,0.165055959816282,1.17609125905568
"Australovenator","Middle Cretaceous",0.924279286061882,0.633468455579587,1.10720996964787,-0.290810830482295,0.182930683585987,1.17609125905568
"Australovenator","Middle Cretaceous",1,0.792391689498254,1.26481782300954,-0.207608310501746,0.264817823009536,1.17609125905568
"Australovenator","Middle Cretaceous",0.977723605288848,0.812913356642856,1.21748394421391,-0.164810248645992,0.239760338925059,1.17609125905568
"Australovenator","Middle Cretaceous",1.01703333929878,0.755874855672491,1.2148438480477,-0.261158483626289,0.197810508748917,1.17609125905568
"Australovenator","Middle Cretaceous",0.973127853599699,0.763427993562937,1.15836249209525,-0.209699860036761,0.185234638495551,1.17609125905568
"Australovenator","Middle Cretaceous",0.724275869600789,0.612783856719735,0.954242509439325,-0.111492012881054,0.229966639838536,1.17609125905568
"Australovenator","Middle Cretaceous",0.986771734266245,0.857332496431269,1.21748394421391,-0.129439237834976,0.230712209947661,1.17609125905568
"Australovenator","Middle Cretaceous",0.919078092376074,1.00860017176192,1.25042000230889,0.0895220793858436,0.33134190993282,1
"Acrocanthosaurus","Middle Cretaceous",1.32469391386177,1.20844135643857,1.69125835813311,-0.116252557423207,0.366564444271337,1.06069784035361
"Acrocanthosaurus","Middle Cretaceous",1.4568213480216,1.22036963245139,1.80222623769107,-0.236451715570204,0.345404889669471,1.12483014941386
"Acrocanthosaurus","Middle Cretaceous",1.31302311032324,1.31848072517452,1.69469292633148,0.0054576148512793,0.381669816008246,1.11394335230684
"Acrocanthosaurus","Middle Cretaceous",1.38111508070985,1.21984638602436,1.80236317430955,-0.16126869468549,0.421248093599697,1.07918124604762
"Acrocanthosaurus","Middle Cretaceous",1.41514035219587,1.22711508258913,1.71466499286254,-0.188025269606748,0.299524640666664,1.12483014941386
"Acrocanthosaurus","Middle Cretaceous",1.58961454063127,1.3070679506613,1.95453194262691,-0.282546589969968,0.364917401995648,1.11394335230684
"Acrocanthosaurus","Middle Cretaceous",1.58849580100721,1.34596154181314,1.97754070594653,-0.242534259194069,0.389044904939325,1.11394335230684
"Acrocanthosaurus","Middle Cretaceous",1.44591541395112,1.2692793897719,1.86675978349511,-0.176636024179225,0.420844369543985,1.17609125905568
"Acrocanthosaurus","Middle Cretaceous",1.51811894714315,1.33021078457153,1.82118588260885,-0.187908162571625,0.303066935465693,1.07918124604762
"Acrocanthosaurus","Middle Cretaceous",1.57806588383609,1.33465476688324,1.96392942202656,-0.24341111695285,0.385863538190467,1.17609125905568
"Acrocanthosaurus","Middle Cretaceous",1.52153034127871,1.27485032001666,1.85131951264875,-0.246680021262046,0.329789171370034,1.06069784035361
"Acrocanthosaurus","Middle Cretaceous",1.60042832573213,1.34163233577805,1.96061345764791,-0.258795989954077,0.360185131915778,1.14612803567824
"Acrocanthosaurus","Middle Cretaceous",1.60584353905809,1.29994290002277,1.95026746801359,-0.305900639035322,0.344423928955499,1.14612803567824
"Acrocanthosaurus","Middle Cretaceous",1.49886168899288,1.28103336724773,1.86575522407145,-0.217828321745156,0.366893535078568,1.16136800223497
"Acrocanthosaurus","Middle Cretaceous",1.46938013584993,1.19256745333655,1.79712898779655,-0.276812682513379,0.327748851946627,1.17609125905568
"Acrocanthosaurus","Middle Cretaceous",1.50023647482564,1.27783833300205,1.91708519064057,-0.222398141823591,0.416848715814928,1.17609125905568
"Acrocanthosaurus","Middle Cretaceous",1.47842218774008,1.23954972084047,1.85113599501157,-0.238872466899607,0.372713807271494,1.17609125905568
"Acrocanthosaurus","Middle Cretaceous",1.48981790830145,1.20574554094266,1.79844346035019,-0.284072367358788,0.308625552048737,1.17609125905568
"Acrocanthosaurus","Middle Cretaceous",1.49220145139254,1.22530928172586,1.7469454096151,-0.266892169666677,0.254743958222565,1.17609125905568
"Acrocanthosaurus","Middle Cretaceous",1.44607093570101,1.13449585583467,1.67449371729635,-0.311575079866331,0.228422781595345,1.17609125905568
"Acrocanthosaurus","Middle Cretaceous",1.39567578526994,1.13161866434913,1.59835270986928,-0.264057120920811,0.202676924599348,1.20411998265592
"Acrocanthosaurus","Middle Cretaceous",1.30254737248749,1.06107532362979,1.46404220543881,-0.241472048857694,0.161494832951325,1.17609125905568
"Acrocanthosaurus","Middle Cretaceous",1.49262072204319,1.30124708863621,1.86575522407145,-0.19137363340698,0.37313450202826,1.15106325335375
"Acrocanthosaurus","Middle Cretaceous",1.50879896540391,1.21827285357145,1.83550032786732,-0.290526111832458,0.326701362463414,1.11394335230684
"Acrocanthosaurus","Middle Cretaceous",1.5009222391903,1.2143138974244,1.88952579667119,-0.286608341765901,0.388603557480891,1.13033376849501
"Acrocanthosaurus","Middle Cretaceous",1.49080095201085,1.25719842613934,1.82975391892497,-0.233602525871511,0.287784375852107,1.09691001300806
"Acrocanthosaurus","Middle Cretaceous",1.51574141666937,1.18155777386279,1.77858532786296,-0.334183642806579,0.116310750036445,1.10754912974469
"Acrocanthosaurus","Middle Cretaceous",1.33645973384853,1.21112054125805,1.71792002583699,-0.12533919259048,0.381460291988464,1.14921911265538
"Acrocanthosaurus","Middle Cretaceous",1.42878251149695,1.21906033244886,1.85943853545506,-0.209722179048093,0.430656023958102,1.13672056715641
"Acrocanthosaurus","Middle Cretaceous",1.42699895875654,1.24452451157008,1.79657433321043,-0.182474447186454,0.369575374453892,1.15228834438306
"Acrocanthosaurus","Middle Cretaceous",1.54703589974001,1.31365634661803,1.89888965592659,-0.233379553121979,0.351853756186576,1.12710479836481
"Acrocanthosaurus","Middle Cretaceous",1.56348108539441,1.31470969295517,1.93996829055134,-0.248771392439237,0.376487205156926,1.13353890837022
"Acrocanthosaurus","Middle Cretaceous",1.623972512017,1.31680875205302,1.96885637461469,-0.307163759963974,0.344883862597696,1.11058971029925
"Acrocanthosaurus","Middle Cretaceous",1.35082927358297,1.03622954408629,1.5287881917749,-0.314599729496673,0.177958918191929,1.20411998265592
"Acrocanthosaurus","Middle Cretaceous",1.57065967002153,1.33122478102073,1.95784663370815,-0.239434889000802,0.387186963686616,1.1846914308176
"Acrocanthosaurus","Middle Cretaceous",1.61055370531709,1.25188145455253,1.91539983521227,-0.358672250764567,0.304846129895175,1.07918124604762
"Acrocanthosaurus","Middle Cretaceous",1.50433491180246,1.22349594096239,1.82464641471835,-0.28083897084007,0.320311502915888,1.17318626841227
"Acrocanthosaurus","Middle Cretaceous",1.37857957611577,1.23299611039215,1.76752689940838,-0.145583465723621,0.388947323292607,1.11394335230684
"Acrocanthosaurus","Middle Cretaceous",1.47173165148005,1.24625231229932,1.85871761486029,-0.225479339180729,0.386985963380241,2
"Acrocanthosaurus","Middle Cretaceous",1.46404220543881,1.28623185402855,1.84892771322708,-0.177810351410258,0.384885507788268,1.06069784035361
"Acrocanthosaurus","Middle Cretaceous",1.48572142648158,1.27300127206374,1.78161178249315,-0.212720154417842,0.29589035601157,1.11394335230684
"Acrocanthosaurus","Middle Cretaceous",1.49276038902684,1.23527587668705,1.8119099804201,-0.257484512339785,0.319149591393261,1.21748394421391
"Acrocanthosaurus","Middle Cretaceous",1.41630758705988,1.21958452621425,1.63356944255409,-0.196723060845628,0.217261855494209,1.12385164096709
"Acrocanthosaurus","Middle Cretaceous",1.45117215751254,1.15685190107001,1.67641923171836,-0.294320256442529,0.22524707420582,1.16136800223497
"Acrocanthosaurus","Middle Cretaceous",1.39724458101039,1.12123145514962,1.59061894820658,-0.276013125860765,0.193374367196192,1.19033169817029
"Acrocanthosaurus","Middle Cretaceous",1.31005573775089,1.05918461763137,1.52022143588196,-0.25087112011952,0.210165698131069,1.17609125905568
"Acrocanthosaurus","Middle Cretaceous",1.18667386749975,0.959041392321094,1.20520436394814,-0.227632475178652,0.0185304964483996,1.22271647114758
"Acrocanthosaurus","Middle Cretaceous",1.46209838113516,1.21853550521653,1.83346586017069,-0.243562875918628,0.371367479035537,1.24303804868629
"Acrocanthosaurus","Middle Cretaceous",1.49623754516674,1.22297644989339,1.79344113297766,-0.273261095273344,0.297203587810928,1.10720996964787
"Carcharodontosaurus","Middle Cretaceous",1.61762929775784,1.18041263283832,1.85131951264875,-0.437216664919518,0.233690214890903,0.954242509439325
"Carcharodontosaurus","Middle Cretaceous",1.61320735210376,1.17260293120986,1.86899690248714,-0.4406044208939,0.255789550383376,0.954242509439325
"Carcharodontosaurus","Middle Cretaceous",1.61458086699749,1.17260293120986,1.86433305503339,-0.441977935787626,0.249752188035907,0.954242509439325
"Carcharodontosaurus","Middle Cretaceous",1.60108172778402,1.16106838547117,1.86917302732168,-0.440013342312849,0.26809129953766,0.913813852383717
"Carcharodontosaurus","Middle Cretaceous",1.61836193110988,1.17868923977559,1.90676588954073,-0.439672691334288,0.28840395843085,1
"Carcharodontosaurus","Middle Cretaceous",1.66885164808252,1.22737244228964,1.98922727373054,-0.441479205792883,0.320375625648018,0.954242509439325
"Carcharodontosaurus","Middle Cretaceous",1.60852603357719,1.23299611039215,1.85733249643127,-0.37552992318504,0.248806462854074,0.929418925714293
"Carcharodontosaurus","Middle Cretaceous",1.6170003411209,1.22010808804006,1.86332286012046,-0.396892253080844,0.246322518999557,0.977723605288848
"Carcharodontosaurus","Middle Cretaceous",1.61384182187607,1.19033169817029,1.83884909073726,-0.423510123705778,0.225007268861186,0.954242509439325
"Carcharodontosaurus","Middle Cretaceous",1.6063813651106,1.20139712432045,1.90794852161227,-0.404984240790153,0.301567156501667,1
"Carcharodontosaurus","Middle Cretaceous",1.65417654187796,1.22530928172586,2.0111473607758,-0.428867260152098,0.356970818897837,0.929418925714293
"Carcharodontosaurus","Middle Cretaceous",1.6414741105041,1.3541084391474,1.92941892571429,-0.287365671356699,0.287944815210193,1.02118929906994
"Carcharodontosaurus","Middle Cretaceous",1.47856649559384,1.28555730900777,1.78247262416629,-0.19300918658607,0.303906128572443,1.06069784035361
"Carcharodontosaurus","Middle Cretaceous",1.50650503240487,1.26007138798507,1.82865989653532,-0.246433644419797,0.322154864130448,1.14612803567824
