"TaxonToothtype","Epoch","Log_CBL","Log_CBW","Log_CBR","Log_CHR","Log_DC","Log_DDL","Log_CH"
"Deinonychus lateral","Middle Cretaceous",1.90805992492422,1.02961941718116,-0.878440507743057,0.304600460541843,2.87919845729804,-1.26976054486394,2.21266038546606
"Deinonychus lateral","Middle Cretaceous",1.67709656090792,0.879626747502564,-0.797469813405351,0.199310382380425,2.86220088092947,-1.25276296849537,1.87640694328834
"Deinonychus lateral","Middle Cretaceous",1.96711235670592,1.17248213723457,-0.794630219471351,0.431691594028672,2.86220088092947,-1.25276296849537,2.39880395073459
"Deinonychus lateral","Middle Cretaceous",1.95160817016995,1.16315080980568,-0.78845736036427,0.55228377952913,2.86220088092947,-1.25276296849537,2.50389194969908
"Deinonychus lateral","Middle Cretaceous",1.9643112344262,1.38629436111989,-0.578016873306314,0.644286887704346,2.70805020110221,-1.09861228866811,2.60859812213055
"Deinonychus lateral","Middle Cretaceous",1.8099267731835,0.947789398933526,-0.862137374249978,0.361410033200588,2.85070650150373,-1.24126858906963,2.17133680638409
"Dromaeosaurus lateral","Late Cretaceous",2.07317192866624,1.57691472072854,-0.4962572079377,0.815531772129227,2.86220088092947,-1.25276296849537,2.88870370079547
"Dromaeosaurus lateral","Late Cretaceous",1.93296963777958,1.43031124653666,-0.502658391242914,0.579876380697663,2.78809290877575,-1.17865499634165,2.51284601847724
"Dromaeosaurus lateral","Late Cretaceous",1.8229350866965,1.3787660946991,-0.444168991997406,0.800283178889008,2.76190687389292,-1.15246896145882,2.62321826558551
"Dromaeosaurus lateral","Late Cretaceous",1.71739505393919,1.18172719537862,-0.535667858560577,0.599092944223844,2.93119375241642,-1.32175583998232,2.31648799816304
"Dromaeosaurus lateral","Late Cretaceous",1.8213182714696,1.24703229378638,-0.574285977683216,0.479264818853773,3.11351530921037,-1.50407739677627,2.30058309032337
"Dromaeosaurus lateral","Late Cretaceous",1.97546895129686,1.40118297361364,-0.574285977683216,0.578652767512616,2.83321334405622,-1.22377543162212,2.55412171880947
"Dromaeosaurus lateral","Late Cretaceous",1.92278773163446,1.30833281965018,-0.61445491198428,0.52649174051039,2.99573227355399,-1.38629436111989,2.44927947214485
"Dromaeosaurus lateral","Late Cretaceous",2.03339760317843,1.39128190263093,-0.642115700547499,0.482684664078021,2.86220088092947,-1.25276296849537,2.51608226725645
"Dromaeosaurus lateral","Late Cretaceous",1.83736998048011,1.14103300455206,-0.696336975928046,0.531002853051941,2.99573227355399,-1.38629436111989,2.36837283353205
