Method,Scaler,Oversampler,MeanAccuracy,SdAccuracy,MeanPrecision,SdPrecision,MeanF1-Score,SdF1-Score,MeanRecall,SdRecall
Gradient Boosting,RobustScaler,BorderlineSMOTE,0.9984524686809138,0.00089194682659617,0.9984564160256614,0.0008910337402032127,0.9984511139275248,0.0008937352061647227,0.9984524686809138,0.00089194682659617
Gradient Boosting,RobustScaler,KMeansSMOTE,0.99879006037266,0.00044300934322438475,0.9987979845880398,0.0004388780278062598,0.9987887222650874,0.0004440775117422283,0.99879006037266,0.00044300934322438475
Gradient Boosting,QuantileTransformer,NoOversampling,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
Gradient Boosting,QuantileTransformer,SMOTE,0.9958364038319824,0.0010063743761052008,0.9958735426467088,0.000993318904146821,0.995826886623659,0.0010092973332229134,0.9958364038319824,0.0010063743761052008
Gradient Boosting,QuantileTransformer,RandomOverSampler,0.9999263080324244,0.00014738393515107974,0.9999266189689966,0.0001467620620069443,0.9999262291394899,0.00014754172102016128,0.9999263080324244,0.00014738393515107974
Gradient Boosting,QuantileTransformer,BorderlineSMOTE,0.9985261606484894,0.0009248268532064116,0.9985304201075736,0.0009224234976587006,0.9985244039610262,0.0009269241357118751,0.9985261606484894,0.0009248268532064116
Gradient Boosting,QuantileTransformer,KMeansSMOTE,0.9988634144896599,0.0004549283056172789,0.9988710304944639,0.0004518099892694615,0.9988623862175443,0.0004562656927999426,0.9988634144896599,0.0004549283056172789
Discriminant Analysis,NoScaler,NoOversampling,0.7091156225059857,0.0040078163677604774,0.7146911885669113,0.004657027537181675,0.7085606045397623,0.00967991582050221,0.7091156225059857,0.0040078163677604774
Discriminant Analysis,NoScaler,SMOTE,0.7187546057479735,0.007287312193581181,0.7324098129028538,0.006215468796922137,0.7148848938984392,0.005797939459516716,0.7187546057479735,0.007287312193581181
Discriminant Analysis,NoScaler,RandomOverSampler,0.6336035372144437,0.01409396207018417,0.6566611073196207,0.01616808155871854,0.6278617971300023,0.01610356921932406,0.6336035372144437,0.01409396207018417
Discriminant Analysis,NoScaler,BorderlineSMOTE,0.797162859248342,0.011235306580124766,0.8035130107353732,0.01180153345026329,0.79198100559493,0.010749696500683116,0.797162859248342,0.011235306580124766
Discriminant Analysis,NoScaler,KMeansSMOTE,0.8032250096521268,0.018300344722343993,0.8110039831456393,0.020307262105364373,0.79699273757746,0.01895085052436779,0.8032250096521268,0.018300344722343993
Discriminant Analysis,StandardScaler,NoOversampling,0.7053184856344773,0.007132479677312707,0.7267607253346215,0.012171979260522141,0.6861591104706732,0.010788238495221522,0.7053184856344773,0.007132479677312707
Discriminant Analysis,StandardScaler,SMOTE,0.691451731761238,0.008967588826546252,0.7212073841725337,0.00831138981039969,0.68368471080954,0.010901313738532516,0.691451731761238,0.008967588826546252
Discriminant Analysis,StandardScaler,RandomOverSampler,0.6246131171702284,0.01275669473651994,0.6630859392612394,0.009631646978029948,0.6160574874246285,0.013779260500816019,0.6246131171702284,0.01275669473651994
Discriminant Analysis,StandardScaler,BorderlineSMOTE,0.7520265291083271,0.01080473528438294,0.7739593817276578,0.009364563063541784,0.7393756840167032,0.011151717601764491,0.7520265291083271,0.01080473528438294
Discriminant Analysis,StandardScaler,KMeansSMOTE,0.763587251599328,0.01966051223078023,0.7794350300556008,0.019408640803203238,0.7523899357205328,0.023041807543886836,0.763587251599328,0.01966051223078023
Discriminant Analysis,RobustScaler,NoOversampling,0.695486332801277,0.005067248117443806,0.710653363916274,0.015437491831879997,0.6706542427852206,0.007145165795194645,0.695486332801277,0.005067248117443806
Discriminant Analysis,RobustScaler,SMOTE,0.6729550478997789,0.006095087540678614,0.7070407578868547,0.007078386153221033,0.6633301080695543,0.007143710394281526,0.6729550478997789,0.006095087540678614
Discriminant Analysis,RobustScaler,RandomOverSampler,0.606484893146647,0.008086833096488527,0.6490206239038214,0.005971069740713774,0.595812079641657,0.008185777396950056,0.606484893146647,0.008086833096488527
Discriminant Analysis,RobustScaler,BorderlineSMOTE,0.7310243183492998,0.01192410271569875,0.7583280047124833,0.011837452786951067,0.7162130414309518,0.012379621910138108,0.7310243183492998,0.01192410271569875
Discriminant Analysis,RobustScaler,KMeansSMOTE,0.7459140916650069,0.019788622138105325,0.767881513820709,0.014795021896550034,0.7333694633650565,0.023722005320665315,0.7459140916650069,0.019788622138105325
Discriminant Analysis,QuantileTransformer,NoOversampling,0.7050940243415802,0.0028911771576628944,0.733831984411826,0.009132606233055717,0.6901006882415338,0.006661279735850022,0.7050940243415802,0.0028911771576628944
Discriminant Analysis,QuantileTransformer,SMOTE,0.6970154753131907,0.005930486713626231,0.7281045051393606,0.005055559089357393,0.6914419164960519,0.00618165160922522,0.6970154753131907,0.005930486713626231
Discriminant Analysis,QuantileTransformer,RandomOverSampler,0.6204495210022107,0.013787194049249982,0.6559954806038499,0.011572752408856262,0.615106476841991,0.014466344520080441,0.6204495210022107,0.013787194049249982
Discriminant Analysis,QuantileTransformer,BorderlineSMOTE,0.7589904200442151,0.007944048792370893,0.7838103190883907,0.006934709767674864,0.7498899008663241,0.007689710414041581,0.7589904200442151,0.007944048792370893
Discriminant Analysis,QuantileTransformer,KMeansSMOTE,0.767766810236811,0.01786926603951538,0.7818786711186533,0.01843358750501905,0.7566048246103948,0.019490385073889695,0.767766810236811,0.01786926603951538
